Energy (MeV/u)1	0 - [He-base] F.Hubert et al, AD&ND Tables 46(1990)1	Energy (MeV/u)2	1 - [H -base] J.F.Ziegler et al, Pergamon Press, NY (low energy)	Energy (MeV/u)3	2 - ATIMA 1.2  LS-theory (recommended for high energy)	Energy (MeV/u)4	3 - ATIMA 1.2  without LS-correction	Energy (MeV/u)5	4 - electrical component of [1] - J.F.Ziegler et al	Energy (MeV/u)6	5 - nuclear component of [1] - J.F.Ziegler et al	
11.000000	0.0349308 	11.000000	0.0387756 	11.000000	0.0382069 	11.000000	0.0382072 	11.000000	0.0387578 	11.000000	1.77738e-05	
12.000000	0.0325348 	12.000000	0.0360939 	12.000000	0.035515  	12.000000	0.0355157 	12.000000	0.0360774 	12.000000	1.64344e-05	
13.000000	0.030473  	13.000000	0.0337851 	13.000000	0.0332031 	13.000000	0.0332035 	13.000000	0.0337698 	13.000000	1.52906e-05	
14.000000	0.0286789 	14.000000	0.0317756 	14.000000	0.0311957 	14.000000	0.0311957 	14.000000	0.0317613 	14.000000	1.43018e-05	
15.000000	0.0271027 	15.000000	0.0300098 	15.000000	0.029436  	15.000000	0.029436  	15.000000	0.0299963 	15.000000	1.34383e-05	
16.000000	0.0257062 	16.000000	0.0284453 	16.000000	0.0278818 	16.000000	0.0278815 	16.000000	0.0284326 	16.000000	1.26772e-05	
17.000000	0.0244599 	17.000000	0.0270491 	17.000000	0.0264997 	17.000000	0.0264984 	17.000000	0.0270371 	17.000000	1.20012e-05	
18.000000	0.0233404 	18.000000	0.025795  	18.000000	0.0252621 	18.000000	0.0252603 	18.000000	0.0257836 	18.000000	1.13965e-05	
19.000000	0.0223288 	19.000000	0.0246621 	19.000000	0.0241475 	19.000000	0.0241457 	19.000000	0.0246513 	19.000000	1.08523e-05	
20.000000	0.0214101 	20.000000	0.0236334 	20.000000	0.0231393 	20.000000	0.0231375 	20.000000	0.023623  	20.000000	1.03599e-05	
21.000000	0.0205717 	21.000000	0.0226948 	21.000000	0.0222234 	21.000000	0.0222214 	21.000000	0.0226849 	21.000000	9.91194e-06	
22.000000	0.0198034 	22.000000	0.021835  	22.000000	0.0213877 	22.000000	0.0213858 	22.000000	0.0218255 	22.000000	9.50273e-06	
23.000000	0.0190966 	23.000000	0.0210442 	23.000000	0.0206227 	23.000000	0.0206207 	23.000000	0.021035  	23.000000	9.12734e-06	
24.000000	0.018444  	24.000000	0.0203143 	24.000000	0.0199207 	24.000000	0.019918  	24.000000	0.0203055 	24.000000	8.7817e-06	
25.000000	0.0178395 	25.000000	0.0196384 	25.000000	0.0192746 	25.000000	0.0192707 	25.000000	0.01963   	25.000000	8.46234e-06	
27.000000	0.0167548 	27.000000	0.0184262 	27.000000	0.0181237 	27.000000	0.0181188 	27.000000	0.0184183 	27.000000	7.89122e-06	
29.000000	0.0158086 	29.000000	0.0173695 	29.000000	0.0171314 	29.000000	0.0171266 	29.000000	0.0173621 	29.000000	7.39516e-06	
31.000000	0.0149756 	31.000000	0.0164399 	31.000000	0.0162494 	31.000000	0.0162445 	31.000000	0.016433  	31.000000	6.9601e-06	
33.000000	0.0142362 	33.000000	0.0156155 	33.000000	0.0154492 	33.000000	0.0154446 	33.000000	0.0156089 	33.000000	6.5753e-06	
35.000000	0.0135753 	35.000000	0.0148791 	35.000000	0.0147329 	35.000000	0.0147288 	35.000000	0.0148728 	35.000000	6.23243e-06	
38.000000	0.0127051 	38.000000	0.0139106 	38.000000	0.013791  	38.000000	0.0137855 	38.000000	0.0139048 	38.000000	5.7827e-06	
41.000000	0.0119535 	41.000000	0.013075  	41.000000	0.0129756 	41.000000	0.0129699 	41.000000	0.0130696 	41.000000	5.3958e-06	
44.000000	0.0112973 	44.000000	0.0123465 	44.000000	0.0122624 	44.000000	0.0122572 	44.000000	0.0123415 	44.000000	5.05927e-06	
47.000000	0.0107192 	47.000000	0.0117055 	47.000000	0.0116338 	47.000000	0.0116289 	47.000000	0.0117007 	47.000000	4.76377e-06	
50.000000	0.0102057 	50.000000	0.0111368 	50.000000	0.0110752 	50.000000	0.0110706 	50.000000	0.0111323 	50.000000	4.50213e-06	
55.000000	0.00946597	55.000000	0.0103191 	55.000000	0.0102703 	55.000000	0.010266  	55.000000	0.010315  	55.000000	4.12671e-06	
60.000000	0.00884144	60.000000	0.00963025	60.000000	0.00959076	60.000000	0.00958655	60.000000	0.00962643	60.000000	3.81117e-06	
65.000000	0.00830663	65.000000	0.00904166	65.000000	0.00900972	65.000000	0.00900474	65.000000	0.00903812	65.000000	3.54207e-06	
70.000000	0.00784316	70.000000	0.00853271	70.000000	0.00850523	70.000000	0.0085007 	70.000000	0.0085294 	70.000000	3.30976e-06	
75.000000	0.00743736	75.000000	0.0080881 	75.000000	0.00806389	75.000000	0.00805961	75.000000	0.00808499	75.000000	3.10709e-06	
80.000000	0.00707889	80.000000	0.00769621	80.000000	0.00767429	80.000000	0.00767025	80.000000	0.00769329	80.000000	2.92866e-06	
85.000000	0.00675975	85.000000	0.00734812	85.000000	0.00732773	85.000000	0.00732391	85.000000	0.00734535	85.000000	2.77033e-06	
90.000000	0.00647368	90.000000	0.00703678	90.000000	0.00701743	90.000000	0.00701376	90.000000	0.00703415	90.000000	2.62883e-06	
95.000000	0.00621567	95.000000	0.00675661	95.000000	0.00673871	95.000000	0.00673436	95.000000	0.00675411	95.000000	2.5016e-06	
100.000000	0.0059817 	100.000000	0.00650311	100.000000	0.00648546	100.000000	0.00648129	100.000000	0.00650073	100.000000	2.38654e-06	
105.000000	0.00576847	105.000000	0.00627261	105.000000	0.00625497	105.000000	0.00625098	105.000000	0.00627033	105.000000	2.28198e-06	
110.000000	0.0055733 	110.000000	0.00606209	110.000000	0.0060443 	110.000000	0.00604047	110.000000	0.00605991	110.000000	2.18652e-06	
115.000000	0.00539391	115.000000	0.00586904	115.000000	0.00585096	115.000000	0.00584727	115.000000	0.00586694	115.000000	2.09901e-06	
120.000000	0.00522843	120.000000	0.00569134	120.000000	0.00567289	120.000000	0.00566933	120.000000	0.00568932	120.000000	2.01848e-06	
125.000000	0.00507526	125.000000	0.00552723	125.000000	0.00550835	125.000000	0.00550489	125.000000	0.00552528	125.000000	1.94413e-06	
130.000000	0.00493304	130.000000	0.00537518	130.000000	0.00535581	130.000000	0.00535247	130.000000	0.00537331	130.000000	1.87525e-06	
135.000000	0.00480061	135.000000	0.00523392	135.000000	0.00521396	135.000000	0.00521079	135.000000	0.00523211	135.000000	1.81126e-06	
140.000000	0.00467696	140.000000	0.00510232	140.000000	0.00508214	140.000000	0.00507874	140.000000	0.00510056	140.000000	1.75165e-06	
145.000000	0.00456123	145.000000	0.00497941	145.000000	0.00495908	145.000000	0.00495537	145.000000	0.00497771	145.000000	1.69598e-06	
150.000000	0.00445266	150.000000	0.00486436	150.000000	0.00484345	150.000000	0.00483986	150.000000	0.00486272	150.000000	1.64386e-06	
155.000000	0.00429979	155.000000	0.00475644	155.000000	0.00473492	155.000000	0.00473146	155.000000	0.00475484	155.000000	1.59497e-06	
160.000000	0.00421019	160.000000	0.00465499	160.000000	0.00463294	160.000000	0.00462955	160.000000	0.00465344	160.000000	1.549e-06 	
165.000000	0.00412569	165.000000	0.00455946	165.000000	0.00453686	165.000000	0.00453355	165.000000	0.00455795	165.000000	1.50571e-06	
170.000000	0.00404587	170.000000	0.00446932	170.000000	0.0044462 	170.000000	0.00444297	170.000000	0.00446786	170.000000	1.46486e-06	
175.000000	0.00397035	175.000000	0.00438415	175.000000	0.00436052	175.000000	0.00435736	175.000000	0.00438273	175.000000	1.42624e-06	
180.000000	0.00389877	180.000000	0.00430354	180.000000	0.00427942	180.000000	0.00427633	180.000000	0.00430215	180.000000	1.38968e-06	
185.000000	0.00383084	185.000000	0.00422713	185.000000	0.00420254	185.000000	0.00419951	185.000000	0.00422577	185.000000	1.35502e-06	
190.000000	0.00376628	190.000000	0.00415459	190.000000	0.00412957	190.000000	0.00412658	190.000000	0.00415327	190.000000	1.3221e-06	
195.000000	0.00370485	195.000000	0.00408565	195.000000	0.00406016	195.000000	0.00405727	195.000000	0.00408436	195.000000	1.29081e-06	
200.000000	0.00364631	200.000000	0.00402005	200.000000	0.00399412	200.000000	0.0039913 	200.000000	0.00401879	200.000000	1.26101e-06	
210.000000	0.00353714	210.000000	0.0038979 	210.000000	0.00387164	210.000000	0.0038685 	210.000000	0.0038967 	210.000000	1.2055e-06	
220.000000	0.00343736	220.000000	0.00378653	220.000000	0.00375965	220.000000	0.00375652	220.000000	0.00378537	220.000000	1.15484e-06	
230.000000	0.00334581	230.000000	0.00368456	230.000000	0.00365702	230.000000	0.00365402	230.000000	0.00368345	230.000000	1.10841e-06	
240.000000	0.00326149	240.000000	0.00359086	240.000000	0.00356277	240.000000	0.00355985	240.000000	0.00358979	240.000000	1.06569e-06	
250.000000	0.00318358	250.000000	0.00350446	250.000000	0.00347588	250.000000	0.00347304	250.000000	0.00350343	250.000000	1.02625e-06	
260.000000	0.00311138	260.000000	0.00342455	260.000000	0.00339554	260.000000	0.00339278	260.000000	0.00342356	260.000000	9.89731e-07	
270.000000	0.00304427	270.000000	0.00335044	270.000000	0.00332105	270.000000	0.00331835	270.000000	0.00334948	270.000000	9.55806e-07	
280.000000	0.00298174	280.000000	0.00328151	280.000000	0.00325179	280.000000	0.00324916	280.000000	0.00328058	280.000000	9.24209e-07	
290.000000	0.00292333	290.000000	0.00321725	290.000000	0.00318721	290.000000	0.00318469	290.000000	0.00321635	290.000000	8.94705e-07	
300.000000	0.00286866	300.000000	0.0031572 	300.000000	0.00312711	300.000000	0.00312446	300.000000	0.00315633	300.000000	8.6709e-07	
310.000000	0.00281737	310.000000	0.00310098	310.000000	0.00307092	310.000000	0.00306809	310.000000	0.00310013	310.000000	8.41187e-07	
320.000000	0.00276916	320.000000	0.00304822	320.000000	0.003018  	320.000000	0.00301523	320.000000	0.00304741	320.000000	8.16839e-07	
330.000000	0.00272377	330.000000	0.00299864	330.000000	0.00296825	330.000000	0.00296556	330.000000	0.00299784	330.000000	7.93909e-07	
340.000000	0.00268096	340.000000	0.00295194	340.000000	0.00292146	340.000000	0.00291881	340.000000	0.00295117	340.000000	7.72275e-07	
350.000000	0.00264051	350.000000	0.00290791	350.000000	0.00287735	350.000000	0.00287474	350.000000	0.00290715	350.000000	7.51828e-07	
360.000000	0.00260225	360.000000	0.00286631	360.000000	0.0028357 	360.000000	0.00283314	360.000000	0.00286558	360.000000	7.32474e-07	
370.000000	0.002566  	370.000000	0.00282696	370.000000	0.00279597	370.000000	0.00279345	370.000000	0.00282624	370.000000	7.14125e-07	
380.000000	0.00253161	380.000000	0.00278968	380.000000	0.00275835	380.000000	0.00275587	380.000000	0.00278898	380.000000	6.96703e-07	
390.000000	0.00249895	390.000000	0.00275433	390.000000	0.00272268	390.000000	0.00272024	390.000000	0.00275365	390.000000	6.80141e-07	
400.000000	0.00246788	400.000000	0.00272075	400.000000	0.00268882	400.000000	0.00268642	400.000000	0.00272009	400.000000	6.64375e-07	
410.000000	0.00243831	410.000000	0.00268883	410.000000	0.00265664	410.000000	0.00265427	410.000000	0.00268818	410.000000	6.49348e-07	
420.000000	0.00241012	420.000000	0.00265845	420.000000	0.00262604	420.000000	0.00262369	420.000000	0.00265781	420.000000	6.35008e-07	
