Energy (MeV/u)1	0 - [He-base] F.Hubert et al, AD&ND Tables 46(1990)1	Energy (MeV/u)2	1 - [H -base] J.F.Ziegler et al, Pergamon Press, NY (low energy)	Energy (MeV/u)3	2 - ATIMA 1.2  LS-theory (recommended for high energy)	Energy (MeV/u)4	3 - ATIMA 1.2  without LS-correction	Energy (MeV/u)5	4 - electrical component of [1] - J.F.Ziegler et al	Energy (MeV/u)6	5 - nuclear component of [1] - J.F.Ziegler et al	
1440.000000	0.000930819	1440.000000	0.00108974	1440.000000	0.00107766	1440.000000	0.00107544	1440.000000	0.00108961	1440.000000	1.28864e-07	
1460.000000	0.000929759	1460.000000	0.00108838	1460.000000	0.00107595	1460.000000	0.00107374	1460.000000	0.00108825	1460.000000	1.27215e-07	
1480.000000	0.000928785	1480.000000	0.00108711	1480.000000	0.00107431	1480.000000	0.00107211	1480.000000	0.00108698	1480.000000	1.25608e-07	
1500.000000	0.000927893	1500.000000	0.00108592	1500.000000	0.00107274	1500.000000	0.00107055	1500.000000	0.0010858	1500.000000	1.24043e-07	
1520.000000	0.000927082	1520.000000	0.00108482	1520.000000	0.00107124	1520.000000	0.00106906	1520.000000	0.0010847	1520.000000	1.22518e-07	
1540.000000	0.000926348	1540.000000	0.00108379	1540.000000	0.00106981	1540.000000	0.00106763	1540.000000	0.00108367	1540.000000	1.21031e-07	
1560.000000	0.000925688	1560.000000	0.00108284	1560.000000	0.00106844	1560.000000	0.00106627	1560.000000	0.00108272	1560.000000	1.19581e-07	
1580.000000	0.000925099	1580.000000	0.00108196	1580.000000	0.00106714	1580.000000	0.00106497	1580.000000	0.00108184	1580.000000	1.18166e-07	
1600.000000	0.00092458	1600.000000	0.00108115	1600.000000	0.0010659	1600.000000	0.00106373	1600.000000	0.00108103	1600.000000	1.16786e-07	
1620.000000	0.000924127	1620.000000	0.0010804	1620.000000	0.00106471	1620.000000	0.00106254	1620.000000	0.00108029	1620.000000	1.15438e-07	
1640.000000	0.00092374	1640.000000	0.00107972	1640.000000	0.00106358	1640.000000	0.00106141	1640.000000	0.00107961	1640.000000	1.14122e-07	
1660.000000	0.000923414	1660.000000	0.0010791	1660.000000	0.00106251	1660.000000	0.00106033	1660.000000	0.00107899	1660.000000	1.12837e-07	
1680.000000	0.00092315	1680.000000	0.00107855	1680.000000	0.00106148	1680.000000	0.00105929	1680.000000	0.00107843	1680.000000	1.11581e-07	
1700.000000	0.000922943	1700.000000	0.00107805	1700.000000	0.0010605	1700.000000	0.0010583	1700.000000	0.00107794	1700.000000	1.10354e-07	
1750.000000	0.000922671	1750.000000	0.00107704	1750.000000	0.00105824	1750.000000	0.00105603	1750.000000	0.00107693	1750.000000	1.07404e-07	
1800.000000	0.000922727	1800.000000	0.00107635	1800.000000	0.00105623	1800.000000	0.00105401	1800.000000	0.00107624	1800.000000	1.04613e-07	
1850.000000	0.000923085	1850.000000	0.00107595	1850.000000	0.00105444	1850.000000	0.00105222	1850.000000	0.00107585	1850.000000	1.01968e-07	
1900.000000	0.000923726	1900.000000	0.00107583	1900.000000	0.00105286	1900.000000	0.00105064	1900.000000	0.00107573	1900.000000	9.94566e-08	
1950.000000	0.000924628	1950.000000	0.00107595	1950.000000	0.00105146	1950.000000	0.00104926	1950.000000	0.00107586	1950.000000	9.707e-08	
2000.000000	0.000925775	2000.000000	0.00107631	2000.000000	0.00105023	2000.000000	0.00104805	2000.000000	0.00107622	2000.000000	9.47987e-08	
2100.000000	0.000928739	2100.000000	0.00107766	2100.000000	0.00104826	2100.000000	0.00104609	2100.000000	0.00107757	2100.000000	9.05697e-08	
2200.000000	0.000932508	2200.000000	0.00107975	2200.000000	0.00104682	2200.000000	0.00104467	2200.000000	0.00107967	2200.000000	8.67125e-08	
2300.000000	0.000936988	2300.000000	0.00108249	2300.000000	0.00104584	2300.000000	0.00104369	2300.000000	0.00108241	2300.000000	8.31797e-08	
2400.000000	0.000942101	2400.000000	0.0010858	2400.000000	0.00104523	2400.000000	0.0010431	2400.000000	0.00108572	2400.000000	7.99316e-08	
2500.000000	0.000947783	2500.000000	0.0010896	2500.000000	0.00104495	2500.000000	0.00104283	2500.000000	0.00108953	2500.000000	7.69349e-08	
2600.000000	0.000953976	2600.000000	0.00109385	2600.000000	0.00104494	2600.000000	0.00104284	2600.000000	0.00109378	2600.000000	7.41611e-08	
2700.000000	0.000960633	2700.000000	0.00109849	2700.000000	0.00104517	2700.000000	0.00104308	2700.000000	0.00109841	2700.000000	7.1586e-08	
2800.000000	0.000967713	2800.000000	0.00110347	2800.000000	0.00104561	2800.000000	0.00104352	2800.000000	0.0011034	2800.000000	6.91888e-08	
2900.000000	0.000975179	2900.000000	0.00110877	2900.000000	0.00104623	2900.000000	0.00104414	2900.000000	0.0011087	2900.000000	6.69516e-08	
3000.000000	0.000983001	3000.000000	0.00111434	3000.000000	0.00104699	3000.000000	0.0010449	3000.000000	0.00111428	3000.000000	6.48586e-08	
