Energy (MeV/u)1	0 - [He-base] F.Hubert et al, AD&ND Tables 46(1990)1	Energy (MeV/u)2	1 - [H -base] J.F.Ziegler et al, Pergamon Press, NY (low energy)	Energy (MeV/u)3	2 - ATIMA 1.2  LS-theory (recommended for high energy)	Energy (MeV/u)4	3 - ATIMA 1.2  without LS-correction	Energy (MeV/u)5	4 - electrical component of [1] - J.F.Ziegler et al	Energy (MeV/u)6	5 - nuclear component of [1] - J.F.Ziegler et al	
70.000000	0.00182055	70.000000	0.00179078	70.000000	0.00175935	70.000000	0.0017583 	70.000000	0.00179007	70.000000	7.05353e-07	
75.000000	0.00172636	75.000000	0.00169905	75.000000	0.00166996	75.000000	0.00166897	75.000000	0.00169839	75.000000	6.62485e-07	
80.000000	0.00164315	80.000000	0.0016181 	80.000000	0.00159094	80.000000	0.00159   	80.000000	0.00161747	80.000000	6.24724e-07	
85.000000	0.00156907	85.000000	0.0015461 	85.000000	0.00152055	85.000000	0.00151967	85.000000	0.00154551	85.000000	5.91197e-07	
90.000000	0.00150267	90.000000	0.00148165	90.000000	0.00145746	90.000000	0.00145661	90.000000	0.00148109	90.000000	5.61222e-07	
95.000000	0.00144278	95.000000	0.00142359	95.000000	0.00140075	95.000000	0.00139974	95.000000	0.00142306	95.000000	5.34255e-07	
100.000000	0.00138847	100.000000	0.00137102	100.000000	0.00134915	100.000000	0.00134819	100.000000	0.00137051	100.000000	5.09859e-07	
105.000000	0.00133898	105.000000	0.00132318	105.000000	0.00130215	105.000000	0.00130122	105.000000	0.0013227 	105.000000	4.8768e-07	
110.000000	0.00129367	110.000000	0.00127946	110.000000	0.00125915	110.000000	0.00125826	110.000000	0.001279  	110.000000	4.67423e-07	
115.000000	0.00125203	115.000000	0.00123935	115.000000	0.00121966	115.000000	0.0012188 	115.000000	0.0012389 	115.000000	4.48846e-07	
120.000000	0.00121362	120.000000	0.0012024 	120.000000	0.00118326	120.000000	0.00118244	120.000000	0.00120197	120.000000	4.31746e-07	
125.000000	0.00117807	125.000000	0.00116826	125.000000	0.00114961	125.000000	0.00114881	125.000000	0.00116784	125.000000	4.15952e-07	
