Energy (MeV/u)1	0 - [He-base] F.Hubert et al, AD&ND Tables 46(1990)1	Energy (MeV/u)2	1 - [H -base] J.F.Ziegler et al, Pergamon Press, NY (low energy)	Energy (MeV/u)3	2 - ATIMA 1.2  LS-theory (recommended for high energy)	Energy (MeV/u)4	3 - ATIMA 1.2  without LS-correction	Energy (MeV/u)5	4 - electrical component of [1] - J.F.Ziegler et al	Energy (MeV/u)6	5 - nuclear component of [1] - J.F.Ziegler et al	
1500.000000	0.00179468	1500.000000	0.00180508	1500.000000	0.00178874	1500.000000	0.00178482	1500.000000	0.00180489	1500.000000	1.88023e-07	
1520.000000	0.00179311	1520.000000	0.00180341	1520.000000	0.00178654	1520.000000	0.00178264	1520.000000	0.00180322	1520.000000	1.8572e-07	
1540.000000	0.00179169	1540.000000	0.00180186	1540.000000	0.00178445	1540.000000	0.00178056	1540.000000	0.00180168	1540.000000	1.83475e-07	
1560.000000	0.00179041	1560.000000	0.00180044	1560.000000	0.00178246	1560.000000	0.00177857	1560.000000	0.00180026	1560.000000	1.81285e-07	
1580.000000	0.00178928	1580.000000	0.00179913	1580.000000	0.00178056	1580.000000	0.00177668	1580.000000	0.00179895	1580.000000	1.79149e-07	
1600.000000	0.00178827	1600.000000	0.00179793	1600.000000	0.00177876	1600.000000	0.00177488	1600.000000	0.00179775	1600.000000	1.77064e-07	
1620.000000	0.0017874	1620.000000	0.00179684	1620.000000	0.00177705	1620.000000	0.00177317	1620.000000	0.00179667	1620.000000	1.75029e-07	
1640.000000	0.00178665	1640.000000	0.00179586	1640.000000	0.00177543	1640.000000	0.00177153	1640.000000	0.00179568	1640.000000	1.73041e-07	
1660.000000	0.00178602	1660.000000	0.00179497	1660.000000	0.00177388	1660.000000	0.00176998	1660.000000	0.0017948	1660.000000	1.711e-07	
1680.000000	0.0017855	1680.000000	0.00179418	1680.000000	0.00177242	1680.000000	0.0017685	1680.000000	0.00179401	1680.000000	1.69203e-07	
1700.000000	0.00178511	1700.000000	0.00179349	1700.000000	0.00177102	1700.000000	0.00176709	1700.000000	0.00179332	1700.000000	1.67349e-07	
1750.000000	0.00178458	1750.000000	0.00179213	1750.000000	0.00176783	1750.000000	0.00176386	1750.000000	0.00179197	1750.000000	1.62893e-07	
1800.000000	0.00178469	1800.000000	0.0017913	1800.000000	0.00176501	1800.000000	0.00176103	1800.000000	0.00179114	1800.000000	1.58676e-07	
1850.000000	0.00178538	1850.000000	0.00179094	1850.000000	0.00176254	1850.000000	0.00175856	1850.000000	0.00179078	1850.000000	1.54679e-07	
1900.000000	0.00178662	1900.000000	0.00179101	1900.000000	0.00176037	1900.000000	0.0017564	1900.000000	0.00179086	1900.000000	1.50884e-07	
1950.000000	0.00178836	1950.000000	0.00179149	1950.000000	0.00175848	1950.000000	0.00175454	1950.000000	0.00179134	1950.000000	1.47277e-07	
2000.000000	0.00179058	2000.000000	0.00179235	2000.000000	0.00175686	2000.000000	0.00175295	2000.000000	0.0017922	2000.000000	1.43844e-07	
2100.000000	0.00179632	2100.000000	0.00179507	2100.000000	0.00175435	2100.000000	0.00175046	2100.000000	0.00179493	2100.000000	1.37451e-07	
2200.000000	0.0018036	2200.000000	0.00179899	2200.000000	0.00175265	2200.000000	0.00174879	2200.000000	0.00179886	2200.000000	1.31618e-07	
2300.000000	0.00181227	2300.000000	0.00180396	2300.000000	0.00175164	2300.000000	0.0017478	2300.000000	0.00180383	2300.000000	1.26276e-07	
2400.000000	0.00182216	2400.000000	0.00180983	2400.000000	0.0017512	2400.000000	0.00174738	2400.000000	0.00180971	2400.000000	1.21363e-07	
2500.000000	0.00183315	2500.000000	0.00181651	2500.000000	0.00175124	2500.000000	0.00174745	2500.000000	0.0018164	2500.000000	1.16829e-07	
2600.000000	0.00184513	2600.000000	0.0018239	2600.000000	0.00175169	2600.000000	0.00174792	2600.000000	0.00182379	2600.000000	1.12632e-07	
2700.000000	0.001858	2700.000000	0.00183192	2700.000000	0.00175249	2700.000000	0.00174875	2700.000000	0.00183181	2700.000000	1.08735e-07	
2800.000000	0.0018717	2800.000000	0.0018405	2800.000000	0.0017536	2800.000000	0.00174986	2800.000000	0.0018404	2800.000000	1.05107e-07	
2900.000000	0.00188614	2900.000000	0.00184958	2900.000000	0.00175497	2900.000000	0.00175123	2900.000000	0.00184948	2900.000000	1.0172e-07	
3000.000000	0.00190127	3000.000000	0.00185912	3000.000000	0.00175656	3000.000000	0.00175282	3000.000000	0.00185902	3000.000000	9.85518e-08	
