Energy (MeV/u)1	0 - [He-base] F.Hubert et al, AD&ND Tables 46(1990)1	Energy (MeV/u)2	1 - [H -base] J.F.Ziegler et al, Pergamon Press, NY (low energy)	Energy (MeV/u)3	2 - ATIMA 1.2  LS-theory (recommended for high energy)	Energy (MeV/u)4	3 - ATIMA 1.2  without LS-correction	Energy (MeV/u)5	4 - electrical component of [1] - J.F.Ziegler et al	Energy (MeV/u)6	5 - nuclear component of [1] - J.F.Ziegler et al	
1380.000000	0.00301705	1380.000000	0.00232276	1380.000000	0.00232558	1380.000000	0.0023198	1380.000000	0.00232253	1380.000000	2.24998e-07	
1400.000000	0.00301273	1400.000000	0.00231978	1400.000000	0.00232254	1400.000000	0.00231678	1400.000000	0.00231956	1400.000000	2.22034e-07	
1420.000000	0.00300872	1420.000000	0.00231699	1420.000000	0.00231966	1420.000000	0.00231392	1420.000000	0.00231677	1420.000000	2.19151e-07	
1440.000000	0.00300501	1440.000000	0.00231439	1440.000000	0.00231694	1440.000000	0.00231122	1440.000000	0.00231417	1440.000000	2.16344e-07	
1460.000000	0.00300158	1460.000000	0.00231196	1460.000000	0.00231436	1460.000000	0.00230866	1460.000000	0.00231175	1460.000000	2.13612e-07	
1480.000000	0.00299844	1480.000000	0.0023097	1480.000000	0.00231192	1480.000000	0.00230625	1480.000000	0.00230949	1480.000000	2.10949e-07	
1500.000000	0.00299556	1500.000000	0.0023076	1500.000000	0.00230962	1500.000000	0.00230397	1500.000000	0.00230739	1500.000000	2.08355e-07	
1520.000000	0.00299294	1520.000000	0.00230565	1520.000000	0.00230746	1520.000000	0.00230183	1520.000000	0.00230545	1520.000000	2.05826e-07	
1540.000000	0.00299057	1540.000000	0.00230386	1540.000000	0.00230542	1540.000000	0.00229981	1540.000000	0.00230365	1540.000000	2.03361e-07	
1560.000000	0.00298844	1560.000000	0.00230221	1560.000000	0.0023035	1560.000000	0.00229791	1560.000000	0.002302	1560.000000	2.00955e-07	
1580.000000	0.00298654	1580.000000	0.00230069	1580.000000	0.00230171	1580.000000	0.00229612	1580.000000	0.00230049	1580.000000	1.98608e-07	
1600.000000	0.00298486	1600.000000	0.00229931	1600.000000	0.00230003	1600.000000	0.00229444	1600.000000	0.00229912	1600.000000	1.96318e-07	
1620.000000	0.0029834	1620.000000	0.00229806	1620.000000	0.00229846	1620.000000	0.00229286	1620.000000	0.00229787	1620.000000	1.94081e-07	
1640.000000	0.00298215	1640.000000	0.00229693	1640.000000	0.002297	1640.000000	0.00229138	1640.000000	0.00229674	1640.000000	1.91897e-07	
1660.000000	0.0029811	1660.000000	0.00229592	1660.000000	0.00229563	1660.000000	0.00229	1660.000000	0.00229573	1660.000000	1.89764e-07	
1680.000000	0.00298025	1680.000000	0.00229503	1680.000000	0.00229436	1680.000000	0.00228871	1680.000000	0.00229484	1680.000000	1.87678e-07	
1700.000000	0.00297958	1700.000000	0.00229425	1700.000000	0.00229318	1700.000000	0.00228751	1700.000000	0.00229406	1700.000000	1.8564e-07	
1750.000000	0.0029787	1750.000000	0.00229275	1750.000000	0.00229058	1750.000000	0.00228486	1750.000000	0.00229257	1750.000000	1.80741e-07	
1800.000000	0.00297888	1800.000000	0.00229187	1800.000000	0.00228842	1800.000000	0.00228269	1800.000000	0.0022917	1800.000000	1.76102e-07	
1850.000000	0.00298004	1850.000000	0.00229156	1850.000000	0.00228667	1850.000000	0.00228094	1850.000000	0.00229139	1850.000000	1.71705e-07	
1900.000000	0.00298211	1900.000000	0.00229177	1900.000000	0.00228529	1900.000000	0.00227958	1900.000000	0.0022916	1900.000000	1.67529e-07	
1950.000000	0.00298502	1950.000000	0.00229245	1950.000000	0.00228425	1950.000000	0.00227857	1950.000000	0.00229229	1950.000000	1.63558e-07	
2000.000000	0.00298872	2000.000000	0.00229359	2000.000000	0.00228352	2000.000000	0.00227788	2000.000000	0.00229343	2000.000000	1.59778e-07	
2100.000000	0.00299829	2100.000000	0.00229707	2100.000000	0.00228291	2100.000000	0.00227732	2100.000000	0.00229691	2100.000000	1.52737e-07	
2200.000000	0.00301046	2200.000000	0.00230198	2200.000000	0.00228327	2200.000000	0.00227772	2200.000000	0.00230183	2200.000000	1.46311e-07	
2300.000000	0.00302492	2300.000000	0.00230813	2300.000000	0.00228443	2300.000000	0.0022789	2300.000000	0.00230799	2300.000000	1.40421e-07	
2400.000000	0.00304143	2400.000000	0.00231537	2400.000000	0.00228623	2400.000000	0.00228073	2400.000000	0.00231523	2400.000000	1.35004e-07	
2500.000000	0.00305977	2500.000000	0.00232357	2500.000000	0.00228861	2500.000000	0.00228315	2500.000000	0.00232344	2500.000000	1.30002e-07	
2600.000000	0.00307976	2600.000000	0.00233261	2600.000000	0.00229169	2600.000000	0.00228627	2600.000000	0.00233248	2600.000000	1.2537e-07	
2700.000000	0.00310126	2700.000000	0.0023424	2700.000000	0.00229515	2700.000000	0.00228976	2700.000000	0.00234228	2700.000000	1.21068e-07	
2800.000000	0.00312411	2800.000000	0.00235286	2800.000000	0.00229894	2800.000000	0.00229355	2800.000000	0.00235275	2800.000000	1.17062e-07	
2900.000000	0.00314822	2900.000000	0.00236393	2900.000000	0.00230299	2900.000000	0.0022976	2900.000000	0.00236381	2900.000000	1.1332e-07	
3000.000000	0.00317347	3000.000000	0.00237552	3000.000000	0.00230726	3000.000000	0.00230187	3000.000000	0.00237541	3000.000000	1.09819e-07	
