23.000000	0.00185237	23.000000	0.00212743	23.000000	0.00211181	23.000000	0.00211163	23.000000	0.00212652	23.000000	9.17551e-07	
24.000000	0.00178907	24.000000	0.00205438	24.000000	0.00203875	24.000000	0.00203849	24.000000	0.0020535	24.000000	8.82673e-07	
25.000000	0.00173044	25.000000	0.00198667	25.000000	0.00197148	25.000000	0.0019711	25.000000	0.00198582	25.000000	8.50453e-07	
27.000000	0.00162522	27.000000	0.00186508	27.000000	0.00185163	27.000000	0.00185115	27.000000	0.00186428	27.000000	7.92846e-07	
29.000000	0.00153344	29.000000	0.00175894	29.000000	0.00174823	29.000000	0.00174776	29.000000	0.0017582	29.000000	7.42825e-07	
31.000000	0.00145263	31.000000	0.00166545	31.000000	0.00165687	31.000000	0.00165639	31.000000	0.00166475	31.000000	6.98969e-07	
33.000000	0.00138091	33.000000	0.00158244	33.000000	0.00157456	33.000000	0.00157412	33.000000	0.00158178	33.000000	6.60189e-07	
35.000000	0.0013168	35.000000	0.00150823	35.000000	0.00150094	35.000000	0.00150054	35.000000	0.00150761	35.000000	6.25642e-07	
38.000000	0.0012324	38.000000	0.00141053	38.000000	0.00140418	38.000000	0.00140365	38.000000	0.00140995	38.000000	5.80341e-07	
41.000000	0.00115949	41.000000	0.00132615	41.000000	0.00132049	41.000000	0.00131994	41.000000	0.00132561	41.000000	5.41381e-07	
44.000000	0.00109584	44.000000	0.00125251	44.000000	0.00124735	44.000000	0.00124684	44.000000	0.001252	44.000000	5.07503e-07	
47.000000	0.00103976	47.000000	0.00118766	47.000000	0.00118292	47.000000	0.00118244	47.000000	0.00118718	47.000000	4.77762e-07	
50.000000	0.000989948	50.000000	0.00113009	50.000000	0.00112569	50.000000	0.00112524	50.000000	0.00112963	50.000000	4.51436e-07	
55.000000	0.000918199	55.000000	0.00104724	55.000000	0.00104329	55.000000	0.00104287	55.000000	0.00104682	55.000000	4.13673e-07	
60.000000	0.000857619	60.000000	0.000977381	60.000000	0.000973774	60.000000	0.000973365	60.000000	0.000976999	60.000000	3.81942e-07	
65.000000	0.000805743	65.000000	0.000917649	65.000000	0.000914371	65.000000	0.000913888	65.000000	0.000917294	65.000000	3.5489e-07	
70.000000	0.000760786	70.000000	0.000865967	70.000000	0.00086283	70.000000	0.000862391	70.000000	0.000865635	70.000000	3.31542e-07	
75.000000	0.000721424	75.000000	0.000820793	75.000000	0.000817765	75.000000	0.000817351	75.000000	0.000820482	75.000000	3.11179e-07	
80.000000	0.000686652	80.000000	0.000780958	80.000000	0.000778002	80.000000	0.000777611	80.000000	0.000780665	80.000000	2.93255e-07	
