Energy (MeV/u)1	0 - [He-base] F.Hubert et al, AD&ND Tables 46(1990)1	Energy (MeV/u)2	1 - [H -base] J.F.Ziegler et al, Pergamon Press, NY (low energy)	Energy (MeV/u)3	2 - ATIMA 1.2  LS-theory (recommended for high energy)	Energy (MeV/u)4	3 - ATIMA 1.2  without LS-correction	Energy (MeV/u)5	4 - electrical component of [1] - J.F.Ziegler et al	Energy (MeV/u)6	5 - nuclear component of [1] - J.F.Ziegler et al	
31.000000	1.13048e-05	31.000000	1.46043e-05	31.000000	1.47691e-05	31.000000	1.47653e-05	31.000000	1.45984e-05	31.000000	5.90381e-09	
33.000000	1.07466e-05	33.000000	1.38878e-05	33.000000	1.40211e-05	33.000000	1.4016e-05	33.000000	1.38823e-05	33.000000	5.57364e-09	
35.000000	1.02477e-05	35.000000	1.32457e-05	35.000000	1.33518e-05	35.000000	1.3347e-05	35.000000	1.32404e-05	35.000000	5.27968e-09	
38.000000	9.59084e-06	38.000000	1.23981e-05	38.000000	1.24732e-05	38.000000	1.24676e-05	38.000000	1.23932e-05	38.000000	4.89444e-09	
41.000000	9.02346e-06	41.000000	1.16641e-05	41.000000	1.17149e-05	41.000000	1.17092e-05	41.000000	1.16595e-05	41.000000	4.56335e-09	
44.000000	8.52813e-06	44.000000	1.10219e-05	44.000000	1.10532e-05	44.000000	1.10481e-05	44.000000	1.10176e-05	44.000000	4.27563e-09	
47.000000	8.09169e-06	47.000000	1.04552e-05	47.000000	1.04723e-05	47.000000	1.04665e-05	47.000000	1.04511e-05	47.000000	4.0232e-09	
50.000000	7.70404e-06	50.000000	9.95119e-06	50.000000	9.95653e-06	50.000000	9.95074e-06	50.000000	9.94739e-06	50.000000	3.79986e-09	
55.000000	7.14567e-06	55.000000	9.22443e-06	55.000000	9.21553e-06	55.000000	9.20922e-06	55.000000	9.22095e-06	55.000000	3.47971e-09	
60.000000	6.67422e-06	60.000000	8.61027e-06	60.000000	8.59046e-06	60.000000	8.58465e-06	60.000000	8.60706e-06	60.000000	3.21089e-09	
65.000000	6.27051e-06	65.000000	8.08415e-06	65.000000	8.05705e-06	65.000000	8.05109e-06	65.000000	8.08117e-06	65.000000	2.98187e-09	
70.000000	5.92064e-06	70.000000	7.62822e-06	70.000000	7.59584e-06	70.000000	7.5898e-06	70.000000	7.62543e-06	70.000000	2.78432e-09	
75.000000	5.61431e-06	75.000000	7.22916e-06	75.000000	7.19244e-06	75.000000	7.18688e-06	75.000000	7.22655e-06	75.000000	2.61212e-09	
80.000000	5.34371e-06	80.000000	6.87685e-06	80.000000	6.83785e-06	80.000000	6.8318e-06	80.000000	6.87438e-06	80.000000	2.46064e-09	
85.000000	5.1028e-06	85.000000	6.56344e-06	85.000000	6.52219e-06	85.000000	6.51645e-06	85.000000	6.56111e-06	85.000000	2.3263e-09	
90.000000	4.88685e-06	90.000000	6.28277e-06	90.000000	6.23994e-06	90.000000	6.23445e-06	90.000000	6.28057e-06	90.000000	2.20633e-09	
95.000000	4.69208e-06	95.000000	6.02992e-06	95.000000	5.98661e-06	95.000000	5.98074e-06	95.000000	6.02782e-06	95.000000	2.09851e-09	
100.000000	4.51546e-06	100.000000	5.8009e-06	100.000000	5.75685e-06	100.000000	5.75122e-06	100.000000	5.7989e-06	100.000000	2.00107e-09	
105.000000	4.35451e-06	105.000000	5.59246e-06	105.000000	5.54797e-06	105.000000	5.54258e-06	105.000000	5.59055e-06	105.000000	1.91256e-09	
110.000000	4.20717e-06	110.000000	5.40194e-06	110.000000	5.35719e-06	110.000000	5.35206e-06	110.000000	5.40011e-06	110.000000	1.8318e-09	
115.000000	4.07176e-06	115.000000	5.22709e-06	115.000000	5.18271e-06	115.000000	5.1774e-06	115.000000	5.22533e-06	115.000000	1.75779e-09	
120.000000	3.94684e-06	120.000000	5.06604e-06	120.000000	5.02209e-06	120.000000	5.01667e-06	120.000000	5.06435e-06	120.000000	1.68973e-09	
125.000000	3.83121e-06	125.000000	4.9172e-06	125.000000	4.87342e-06	125.000000	4.86828e-06	125.000000	4.91558e-06	125.000000	1.6269e-09	
130.000000	3.72385e-06	130.000000	4.77924e-06	130.000000	4.73583e-06	130.000000	4.73084e-06	130.000000	4.77767e-06	130.000000	1.56873e-09	
135.000000	3.62388e-06	135.000000	4.65098e-06	135.000000	4.60839e-06	135.000000	4.60318e-06	135.000000	4.64947e-06	135.000000	1.51471e-09	
140.000000	3.53054e-06	140.000000	4.53144e-06	140.000000	4.48952e-06	140.000000	4.48429e-06	140.000000	4.52998e-06	140.000000	1.4644e-09	
145.000000	3.44318e-06	145.000000	4.41976e-06	145.000000	4.37833e-06	145.000000	4.37329e-06	145.000000	4.41834e-06	145.000000	1.41744e-09	
