1038
Iron
  4.000000E+05  0.000000E+00
  4.010000E+05  1.000000E-15
  4.500000E+05  1.000000E-15
  4.510000E+05  1.000000E-15
  5.000000E+05  1.000000E-15
  5.010000E+05  1.000000E-15
  5.500000E+05  1.000000E-15
  5.510000E+05  1.000000E-15
  6.000000E+05  1.000000E-15
  6.010000E+05  1.000000E-15
  6.500000E+05  1.000000E-15
  6.510000E+05  1.000000E-15
  7.000000E+05  1.000000E-15
  7.010000E+05  1.000000E-15
  7.500000E+05  1.000000E-15
  7.510000E+05  1.000000E-15
  8.000000E+05  1.000000E-15
  8.010000E+05  1.000000E-15
  8.499150E+05  1.000000E-15
  8.500000E+05  2.970000E+00
  8.523000E+05  2.343600E+00
  8.547900E+05  5.129800E-01
  8.562000E+05  1.486000E+00
  8.574000E+05  3.241200E+00
  8.596900E+05  3.019200E+00
  8.620000E+05  2.480500E+00
  8.642000E+05  2.539200E+00
  8.667400E+05  3.525200E+00
  8.693000E+05  2.821900E+00
  8.718600E+05  2.507000E+00
  8.744400E+05  2.275400E+00
  8.770000E+05  1.877000E+00
  8.790000E+05  1.616400E+00
  8.810000E+05  8.995200E-01
  8.833800E+05  3.297800E+00
  8.860000E+05  2.314600E+00
  8.881900E+05  3.963300E+00
  8.902600E+05  2.644200E+00
  8.925700E+05  1.521100E+00
  8.950000E+05  1.272100E+00
  8.970000E+05  2.754300E+00
  8.992100E+05  1.086100E+00
  9.017900E+05  4.477000E+00
  9.041500E+05  1.950000E+00
  9.060400E+05  1.865700E+00
  9.082900E+05  2.018800E+00
  9.106800E+05  1.439400E+00
  9.130000E+05  1.583400E+00
  9.152300E+05  2.043700E+00
  9.171600E+05  1.812700E+00
  9.197000E+05  1.862000E+00
  9.221200E+05  1.862000E+00
  9.245600E+05  1.285900E+00
  9.270100E+05  3.276400E+00
  9.297100E+05  9.280000E-01
  9.324200E+05  8.467300E-01
  9.350000E+05  2.882900E+00
  9.373900E+05  7.435800E-01
  9.401400E+05  7.567000E-01
  9.425200E+05  1.946000E+00
  9.452900E+05  6.050500E-01
  9.480000E+05  1.865800E+00
  9.503600E+05  3.205300E+00
  9.531700E+05  6.658300E-01
  9.559800E+05  5.003300E-01
  9.583000E+05  6.106300E-01
  9.610100E+05  1.317700E+00
  9.636000E+05  3.867200E+00
  9.660000E+05  2.837700E+00
  9.688200E+05  3.504700E+00
  9.710000E+05  3.910100E+00
  9.736900E+05  5.421000E+00
  9.764600E+05  9.614600E-01
  9.790000E+05  1.090400E+00
  9.817900E+05  7.017400E-01
  9.841900E+05  2.138900E+00
  9.870000E+05  2.809900E+00
  9.893100E+05  3.637000E+00
  9.920200E+05  1.755100E+00
  9.944700E+05  1.116400E+00
  9.970000E+05  8.117400E-01
  9.993900E+05  9.972400E-01
  1.002000E+06  3.395600E+00
  1.004000E+06  3.527400E+00
  1.006700E+06  2.505400E+00
  1.009500E+06  3.073600E+00
  1.012000E+06  2.601800E+00
  1.015000E+06  1.717700E+00
  1.018000E+06  9.149100E-01
  1.021000E+06  7.058200E-01
  1.024000E+06  6.204600E-01
  1.027000E+06  1.745300E+00
  1.030000E+06  1.171300E+00
  1.033000E+06  2.418900E+00
  1.036000E+06  2.819300E+00
  1.039000E+06  3.301700E+00
  1.042000E+06  3.351200E+00
  1.045000E+06  3.657700E+00
  1.048000E+06  2.592100E+00
  1.051000E+06  2.885200E+00
  1.054000E+06  2.359700E+00
  1.057100E+06  2.511400E+00
  1.060000E+06  2.016600E+00
  1.063100E+06  2.667000E+00
  1.066200E+06  3.971800E+00
  1.069000E+06  3.517300E+00
  1.072000E+06  1.246100E+00
  1.075000E+06  2.154400E+00
  1.078000E+06  3.094000E+00
  1.081000E+06  1.680600E+00
  1.084000E+06  2.375300E+00
  1.087000E+06  9.841900E-01
  1.090000E+06  1.046200E+00
  1.093000E+06  2.146400E+00
  1.096000E+06  2.630400E+00
  1.099000E+06  1.397800E+00
  1.102000E+06  5.220500E-01
  1.105200E+06  1.031900E+00
  1.108300E+06  7.251100E-01
  1.111300E+06  2.600500E+00
  1.114500E+06  9.883100E-01
  1.117800E+06  7.364100E-01
  1.121000E+06  4.114900E+00
  1.124000E+06  3.478200E+00
