10
Carbon
0.00000	0.0000E+00 
20.2960 0.0000E+00 
21.0000 1.000E-03 
25.0000 1.300E-02
30.0000 1.500E-02 
40.0000 2.0000E-02
50.0000 2.0000E-02
101.000 2.000E-02
200.000 2.000E-02
999.000	2.000E-02


