377
Aluminum
 1.000000e-05 0.
 2.530000e-02 0.
 1.000000e+00 0.
 8.450000e+05 0.
 8.540000e+05 4.612280e+00
 8.630000e+05 4.112280e+00
 8.720000e+05 3.945280e+00
 8.820000e+05 3.802140e+00
 8.950000e+05 3.115050e+00
 9.050000e+05 2.899880e+00
 9.150000e+05 2.139230e+00
 9.250000e+05 2.766580e+00
 9.360000e+05 2.586570e+00
 9.460000e+05 3.197920e+00
 9.640000e+05 2.810350e+00
 9.740000e+05 2.928700e+00
 9.840000e+05 2.875050e+00
 9.950000e+05 2.326040e+00
 1.005000e+06 2.473320e+00
 1.016000e+06 3.382360e+00
 1.026500e+06 3.536490e+00
 1.038000e+06 2.450440e+00
 1.050000e+06 3.199300e+00
 1.075000e+06 2.060430e+00
 1.086000e+06 2.469940e+00
 1.098000e+06 3.160680e+00
 1.110000e+06 3.243430e+00
 1.140000e+06 3.436280e+00
 1.151500e+06 4.161410e+00
 1.164000e+06 5.178770e+00
 1.176000e+06 4.348510e+00
 1.191000e+06 3.320940e+00
 1.210000e+06 2.965290e+00
 1.225000e+06 2.983710e+00
 1.238000e+06 3.199690e+00
 1.251000e+06 2.982100e+00
 1.264000e+06 3.576830e+00
 1.278000e+06 2.761240e+00
 1.291000e+06 3.103970e+00
 1.310000e+06 2.369740e+00
 1.325000e+06 2.448810e+00
 1.340000e+06 2.376890e+00
 1.355000e+06 2.735970e+00
 1.369000e+06 2.176370e+00
 1.387000e+06 3.062460e+00
 1.401000e+06 3.598870e+00
 1.418000e+06 2.537290e+00
 1.434000e+06 3.805040e+00
 1.450000e+06 3.497780e+00
 1.470000e+06 2.637220e+00
 1.500000e+06 2.617370e+00
 1.520000e+06 2.939790e+00
 1.538000e+06 3.915470e+00
 1.554000e+06 2.424410e+00
 1.575000e+06 2.854710e+00
 1.591000e+06 2.471640e+00
 1.610000e+06 2.784190e+00
 1.627000e+06 2.654000e+00
 1.644000e+06 2.080810e+00
 1.664000e+06 2.532230e+00
 1.682000e+06 2.634910e+00
 1.700000e+06 2.867590e+00
 1.724000e+06 3.126500e+00
 1.743000e+06 3.993050e+00
 1.762000e+06 2.697710e+00
 1.782000e+06 2.328980e+00
 1.800000e+06 2.173320e+00
 1.828000e+06 1.946300e+00
 1.847000e+06 1.669610e+00
 1.866000e+06 2.008920e+00
 1.886000e+06 2.376190e+00
 1.908000e+06 2.714380e+00
 1.930000e+06 2.709580e+00
 1.950000e+06 3.253850e+00
 1.972000e+06 2.107050e+00
 1.992000e+06 2.873320e+00
 2.012000e+06 3.469870e+00
 2.034000e+06 2.876580e+00
 2.054500e+06 2.744320e+00
 2.076000e+06 2.904040e+00
 2.098000e+06 3.023750e+00
 2.122000e+06 2.607440e+00
 2.150000e+06 2.763070e+00
 2.172000e+06 2.955780e+00
 2.194000e+06 2.546500e+00
 2.216000e+06 2.624210e+00
 2.240000e+06 2.573890e+00
 2.266000e+06 2.694600e+00
 2.293750e+06 2.768060e+00
 2.322000e+06 2.342800e+00
 2.346000e+06 2.587140e+00
 2.374000e+06 1.872030e+00
 2.398000e+06 2.213370e+00
 2.422000e+06 2.503700e+00
 2.450000e+06 1.655600e+00
 2.482000e+06 2.854050e+00
 2.510000e+06 3.549310e+00
 2.536000e+06 2.883190e+00
 2.562000e+06 3.480060e+00
 2.590000e+06 3.062390e+00
 2.620000e+06 2.363180e+00
 2.650000e+06 2.596960e+00
 2.680000e+06 1.932740e+00
 2.715000e+06 2.269150e+00
 2.745000e+06 2.198930e+00
 2.780000e+06 3.057930e+00
 2.810000e+06 2.075290e+00
 2.845000e+06 1.689120e+00
 2.875000e+06 2.094970e+00
 2.905000e+06 2.374830e+00
 2.935000e+06 1.929680e+00
 2.965000e+06 1.981540e+00
 2.995000e+06 2.227400e+00
 3.025000e+06 1.926420e+00
 3.060000e+06 1.687420e+00
 3.092540e+06 2.012530e+00
 3.125000e+06 1.776910e+00
 3.160000e+06 1.583940e+00
 3.200000e+06 2.038970e+00
 3.235000e+06 1.718000e+00
 3.270000e+06 2.095930e+00
 3.305000e+06 1.657780e+00
 3.350000e+06 1.862590e+00
 3.385000e+06 2.157440e+00
 3.420000e+06 1.638290e+00
 3.460000e+06 1.760110e+00
 3.495000e+06 1.812970e+00
 3.530000e+06 1.520180e+00
 3.575000e+06 2.078020e+00
 3.620000e+06 2.130870e+00
 3.658380e+06 1.528250e+00
 3.695000e+06 1.652950e+00
 3.735000e+06 1.684260e+00
 3.780000e+06 1.878860e+00
 3.825000e+06 1.704940e+00
 3.875000e+06 1.522450e+00
 3.915000e+06 1.750870e+00
 3.970000e+06 1.535930e+00
 4.020000e+06 1.714630e+00
 4.065000e+06 1.647260e+00
 4.110000e+06 1.554630e+00
 4.155000e+06 1.507130e+00
 4.200000e+06 1.529640e+00
 4.245000e+06 1.361030e+00
 4.290000e+06 1.373730e+00
 4.345000e+06 1.557930e+00
 4.390000e+06 1.550820e+00
 4.440000e+06 1.088370e+00
 4.495000e+06 1.389570e+00
 4.545000e+06 1.316250e+00
 4.600000e+06 1.294070e+00
 4.650000e+06 1.602000e+00
 4.700000e+06 1.359380e+00
 4.750000e+06 1.396250e+00
 4.800000e+06 1.522280e+00
 4.850000e+06 1.193190e+00
 4.900000e+06 1.340100e+00
 4.950000e+06 1.349010e+00
 5.000000e+06 1.547630e+00
 5.070000e+06 1.427780e+00
 5.122540e+06 1.387090e+00
 5.180000e+06 1.286450e+00
 5.240000e+06 1.182730e+00
 5.300000e+06 1.244400e+00
 5.370000e+06 1.382770e+00
 5.430000e+06 1.159580e+00
 5.490000e+06 1.170950e+00
 5.550000e+06 1.087650e+00
 5.610000e+06 1.172560e+00
 5.690000e+06 1.206280e+00
 5.750000e+06 1.055750e+00
 5.810000e+06 1.257050e+00
 5.878850e+06 1.278280e+00
 5.950000e+06 1.304420e+00
 6.030000e+06 1.227780e+00
 6.100000e+06 1.234410e+00
 6.170000e+06 9.357850e-01
 6.250000e+06 1.060270e+00
 6.336470e+06 1.100880e+00
 6.400000e+06 1.126320e+00
 6.470000e+06 1.255650e+00
 6.540000e+06 1.027630e+00
 6.610000e+06 1.075160e+00
 6.680000e+06 9.176980e-01
 6.750000e+06 1.116540e+00
