36
Carbon
0.000	0.000E+00
4.812	0.000E+00 
4.90	1.000E-04 
5.16	0.055
5.43	0.080
5.70	0.100
6.00	0.170
6.30	0.345
6.63	0.320
6.97	0.180
7.33	0.250
7.40	0.280
7.50	0.290
7.70	0.310 
8.00	0.3400 
8.10	0.3600
8.20	0.3800
8.30	0.4400
8.40	0.4800 
8.51	0.3800 
9.0	0.3400
10.0 	0.3450 
11.0	0.3220 
12.0	0.3100
14.0	0.2500 
16.0	0.1800 
18.0	0.1360
20.0	0.1240 
30.0	0.08500 
40.0	0.06200
50.0	0.04600 
60.0	0.03400 
80.0	0.02000
100.0	0.01600
200.0	0.01000
999.0	0.01000








 
