2.00E+01	5.34E-01
2.20E+01	5.01E-01
2.40E+01	4.71E-01
2.60E+01	4.48E-01
2.80E+01	4.29E-01
3.00E+01	4.12E-01
3.50E+01	3.77E-01
4.00E+01	3.50E-01
4.50E+01	3.27E-01
5.00E+01	3.10E-01
5.50E+01	2.95E-01
6.00E+01	2.83E-01
6.50E+01	2.72E-01
7.00E+01	2.64E-01
7.50E+01	2.57E-01
8.00E+01	2.51E-01
8.50E+01	2.46E-01
9.00E+01	2.42E-01
9.50E+01	2.38E-01
1.00E+02	2.35E-01
1.10E+02	2.31E-01
1.20E+02	2.29E-01
1.30E+02	2.27E-01
1.40E+02	2.27E-01
1.50E+02	2.31E-01
1.60E+02	2.18E-01
1.70E+02	2.17E-01
1.80E+02	2.17E-01
1.90E+02	2.17E-01
2.00E+02	2.17E-01
2.20E+02	2.17E-01
2.40E+02	2.19E-01
2.50E+02	2.20E-01
2.60E+02	2.20E-01
2.80E+02	2.22E-01
3.00E+02	2.24E-01
3.20E+02	2.26E-01
3.40E+02	2.28E-01
3.50E+02	2.29E-01
3.60E+02	2.30E-01
3.80E+02	2.32E-01
4.00E+02	2.33E-01
4.50E+02	2.37E-01
5.00E+02	2.40E-01
5.50E+02	2.43E-01
6.00E+02	2.45E-01
7.00E+02	2.48E-01
8.00E+02	2.50E-01
9.00E+02	2.51E-01
1.00E+03	2.51E-01
1.50E+03	2.52E-01
2.00E+03	2.52E-01

