Energy (MeV/u)1	0 - [He-base] F.Hubert et al, AD&ND Tables 46(1990)1	Energy (MeV/u)2	1 - [H -base] J.F.Ziegler et al, Pergamon Press, NY (low energy)	Energy (MeV/u)3	2 - ATIMA 1.2  LS-theory (recommended for high energy)	Energy (MeV/u)4	3 - ATIMA 1.2  without LS-correction	Energy (MeV/u)5	4 - electrical component of [1] - J.F.Ziegler et al	Energy (MeV/u)6	5 - nuclear component of [1] - J.F.Ziegler et al	
3.500000	0.00020046	3.500000	0.000250638	3.500000	0.00025603	3.500000	0.00025603	3.500000	0.000250455	3.500000	1.82411e-07	
4.000000	0.000185332	4.000000	0.000231543	4.000000	0.000237644	4.000000	0.000237644	4.000000	0.000231381	4.000000	1.6216e-07	
4.500000	0.000172436	4.500000	0.000215292	4.500000	0.000221784	4.500000	0.000221784	4.500000	0.000215146	4.500000	1.46142e-07	
5.000000	0.000161315	5.000000	0.000201277	5.000000	0.000207958	5.000000	0.000207958	5.000000	0.000201144	5.000000	1.33138e-07	
5.500000	0.000151627	5.500000	0.000189242	5.500000	0.000195797	5.500000	0.000195797	5.500000	0.000189119	5.500000	1.22358e-07	
6.000000	0.00014311	6.000000	0.000178625	6.000000	0.000185014	6.000000	0.000185014	6.000000	0.000178511	6.000000	1.1327e-07	
6.500000	0.000135562	6.500000	0.000169174	6.500000	0.000175387	6.500000	0.000175387	6.500000	0.000169068	6.500000	1.05498e-07	
7.000000	0.000128825	7.000000	0.000160704	7.000000	0.000166738	7.000000	0.000166738	7.000000	0.000160605	7.000000	9.87709e-08	
7.500000	0.000122774	7.500000	0.00015307	7.500000	0.000158923	7.500000	0.000158923	7.500000	0.000152977	7.500000	9.28891e-08	
8.000000	0.000117307	8.000000	0.000146151	8.000000	0.000151827	8.000000	0.000151827	8.000000	0.000146064	8.000000	8.76999e-08	
8.500000	0.000112342	8.500000	0.00013985	8.500000	0.000145355	8.500000	0.000145355	8.500000	0.000139767	8.500000	8.3086e-08	
9.000000	0.000107813	9.000000	0.000134084	9.000000	0.000139427	9.000000	0.000139427	9.000000	0.000134005	9.000000	7.89553e-08	
9.500000	0.000103664	9.500000	0.000128788	9.500000	0.000133976	9.500000	0.000133976	9.500000	0.000128713	9.500000	7.52346e-08	
10.000000	9.98471e-05	10.000000	0.00012566	10.000000	0.000128948	10.000000	0.000128948	10.000000	0.000125589	10.000000	7.18648e-08	
11.000000	9.30626e-05	11.000000	0.00011737	11.000000	0.000119791	11.000000	0.000119993	11.000000	0.000117304	11.000000	6.59936e-08	
12.000000	8.72112e-05	12.000000	0.000110141	12.000000	0.000111889	12.000000	0.00011223	12.000000	0.00011008	12.000000	6.10482e-08	
13.000000	8.21101e-05	13.000000	0.000103785	13.000000	0.000105003	13.000000	0.00010544	13.000000	0.000103728	13.000000	5.68226e-08	
14.000000	7.76216e-05	14.000000	9.81533e-05	14.000000	9.89514e-05	14.000000	9.94534e-05	14.000000	9.81002e-05	14.000000	5.31683e-08	
15.000000	7.364e-05 	15.000000	9.313e-05 	15.000000	9.35914e-05	15.000000	9.41387e-05	15.000000	9.308e-05 	15.000000	4.99751e-08	
16.000000	7.00826e-05	16.000000	8.8622e-05	16.000000	8.88162e-05	16.000000	8.93912e-05	16.000000	8.85749e-05	16.000000	4.71599e-08	
17.000000	6.68841e-05	17.000000	8.45544e-05	17.000000	8.45384e-05	17.000000	8.51269e-05	17.000000	8.45097e-05	17.000000	4.46582e-08	
18.000000	6.3992e-05	18.000000	8.08657e-05	18.000000	8.0683e-05	18.000000	8.12777e-05	18.000000	8.08233e-05	18.000000	4.24198e-08	
19.000000	6.13634e-05	19.000000	7.75056e-05	19.000000	7.71914e-05	19.000000	7.77876e-05	19.000000	7.74652e-05	19.000000	4.04046e-08	
20.000000	5.89635e-05	20.000000	7.44321e-05	20.000000	7.4017e-05	20.000000	7.46104e-05	20.000000	7.43935e-05	20.000000	3.85804e-08	
21.000000	5.67631e-05	21.000000	7.161e-05 	21.000000	7.11207e-05	21.000000	7.17074e-05	21.000000	7.15731e-05	21.000000	3.69207e-08	
22.000000	5.4738e-05	22.000000	6.90098e-05	22.000000	6.84694e-05	22.000000	6.9046e-05	22.000000	6.89744e-05	22.000000	3.5404e-08	
23.000000	5.28676e-05	23.000000	6.66062e-05	23.000000	6.60348e-05	23.000000	6.65987e-05	23.000000	6.65722e-05	23.000000	3.40124e-08	
24.000000	5.11346e-05	24.000000	6.43777e-05	24.000000	6.37926e-05	24.000000	6.43419e-05	24.000000	6.4345e-05	24.000000	3.27307e-08	
25.000000	4.95241e-05	25.000000	6.23059e-05	25.000000	6.17221e-05	25.000000	6.22554e-05	25.000000	6.22744e-05	25.000000	3.15462e-08	
27.000000	4.66214e-05	27.000000	5.85704e-05	27.000000	5.80268e-05	27.000000	5.85257e-05	27.000000	5.85409e-05	27.000000	2.94273e-08	
29.000000	4.40763e-05	29.000000	5.52949e-05	29.000000	5.48324e-05	29.000000	5.52956e-05	29.000000	5.52673e-05	29.000000	2.75861e-08	
31.000000	4.18257e-05	31.000000	5.23991e-05	31.000000	5.20129e-05	31.000000	5.24202e-05	31.000000	5.23732e-05	31.000000	2.59707e-08	
33.000000	3.98203e-05	33.000000	4.98204e-05	33.000000	4.94756e-05	33.000000	4.98178e-05	33.000000	4.97959e-05	33.000000	2.45415e-08	
35.000000	3.80216e-05	35.000000	4.75092e-05	35.000000	4.7199e-05	35.000000	4.74889e-05	35.000000	4.74859e-05	35.000000	2.32675e-08	
38.000000	3.5645e-05	38.000000	4.44589e-05	38.000000	4.41968e-05	38.000000	4.442e-05 	38.000000	4.44373e-05	38.000000	2.1596e-08	
41.000000	3.35845e-05	41.000000	4.18183e-05	41.000000	4.15946e-05	41.000000	4.17671e-05	41.000000	4.17981e-05	41.000000	2.01574e-08	
44.000000	3.17798e-05	44.000000	3.95096e-05	44.000000	3.93193e-05	44.000000	3.945e-05 	44.000000	3.94907e-05	44.000000	1.89056e-08	
47.000000	3.01853e-05	47.000000	3.74734e-05	47.000000	3.73095e-05	47.000000	3.74081e-05	47.000000	3.74556e-05	47.000000	1.78061e-08	
50.000000	2.87657e-05	50.000000	3.56639e-05	50.000000	3.55224e-05	50.000000	3.55945e-05	50.000000	3.5647e-05	50.000000	1.68323e-08	
55.000000	2.67155e-05	55.000000	3.30568e-05	55.000000	3.29428e-05	55.000000	3.29829e-05	55.000000	3.30414e-05	55.000000	1.54345e-08	
60.000000	2.49796e-05	60.000000	3.08563e-05	60.000000	3.07679e-05	60.000000	3.07793e-05	60.000000	3.0842e-05	60.000000	1.42591e-08	
65.000000	2.34896e-05	65.000000	2.89732e-05	65.000000	2.8902e-05	65.000000	2.8894e-05	65.000000	2.896e-05 	65.000000	1.32563e-08	
70.000000	2.21959e-05	70.000000	2.7343e-05	70.000000	2.72831e-05	70.000000	2.72619e-05	70.000000	2.73306e-05	70.000000	1.23903e-08	
75.000000	2.10614e-05	75.000000	2.59175e-05	75.000000	2.58689e-05	75.000000	2.58347e-05	75.000000	2.59059e-05	75.000000	1.16346e-08	
80.000000	2.00578e-05	80.000000	2.46601e-05	80.000000	2.46184e-05	80.000000	2.45757e-05	80.000000	2.46492e-05	80.000000	1.09691e-08	
85.000000	1.91632e-05	85.000000	2.35425e-05	85.000000	2.35062e-05	85.000000	2.34566e-05	85.000000	2.35321e-05	85.000000	1.03783e-08	
90.000000	1.83605e-05	90.000000	2.25423e-05	90.000000	2.25106e-05	90.000000	2.24549e-05	90.000000	2.25325e-05	90.000000	9.85027e-09	
95.000000	1.76359e-05	95.000000	2.16418e-05	95.000000	2.16138e-05	95.000000	2.1553e-05	95.000000	2.16325e-05	95.000000	9.37532e-09	
100.000000	1.69782e-05	100.000000	2.08268e-05	100.000000	2.08019e-05	100.000000	2.07366e-05	100.000000	2.08178e-05	100.000000	8.94574e-09	
105.000000	1.63785e-05	105.000000	2.00854e-05	105.000000	2.00633e-05	105.000000	1.99939e-05	105.000000	2.00768e-05	105.000000	8.55526e-09	
110.000000	1.58292e-05	110.000000	1.9408e-05	110.000000	1.93861e-05	110.000000	1.93154e-05	110.000000	1.93998e-05	110.000000	8.19869e-09	
115.000000	1.5324e-05	115.000000	1.87867e-05	115.000000	1.87662e-05	115.000000	1.86929e-05	115.000000	1.87788e-05	115.000000	7.87176e-09	
120.000000	1.48577e-05	120.000000	1.82146e-05	120.000000	1.81953e-05	120.000000	1.81198e-05	120.000000	1.82071e-05	120.000000	7.57087e-09	
125.000000	1.4426e-05	125.000000	1.76862e-05	125.000000	1.76663e-05	125.000000	1.75903e-05	125.000000	1.76789e-05	125.000000	7.29299e-09	
130.000000	1.40249e-05	130.000000	1.71965e-05	130.000000	1.71764e-05	130.000000	1.70997e-05	130.000000	1.71895e-05	130.000000	7.03554e-09	
135.000000	1.36513e-05	135.000000	1.67415e-05	135.000000	1.67227e-05	135.000000	1.66439e-05	135.000000	1.67347e-05	135.000000	6.79632e-09	
140.000000	1.33023e-05	140.000000	1.63175e-05	140.000000	1.62991e-05	140.000000	1.62191e-05	140.000000	1.63109e-05	140.000000	6.57344e-09	
145.000000	1.29756e-05	145.000000	1.59214e-05	145.000000	1.59025e-05	145.000000	1.58224e-05	145.000000	1.59151e-05	145.000000	6.36526e-09	
150.000000	1.2669e-05	150.000000	1.55507e-05	150.000000	1.55315e-05	150.000000	1.5451e-05	150.000000	1.55445e-05	150.000000	6.17036e-09	
155.000000	1.23657e-05	155.000000	1.52028e-05	155.000000	1.51834e-05	155.000000	1.51026e-05	155.000000	1.51968e-05	155.000000	5.98747e-09	
160.000000	1.21094e-05	160.000000	1.48758e-05	160.000000	1.48561e-05	160.000000	1.47752e-05	160.000000	1.487e-05 	160.000000	5.81553e-09	
165.000000	1.18677e-05	165.000000	1.45678e-05	165.000000	1.45479e-05	165.000000	1.44668e-05	165.000000	1.45621e-05	165.000000	5.65355e-09	
170.000000	1.16393e-05	170.000000	1.42772e-05	170.000000	1.42572e-05	170.000000	1.41758e-05	170.000000	1.42717e-05	170.000000	5.50068e-09	
175.000000	1.14232e-05	175.000000	1.40025e-05	175.000000	1.39824e-05	175.000000	1.39009e-05	175.000000	1.39972e-05	175.000000	5.35618e-09	
180.000000	1.12183e-05	180.000000	1.37426e-05	180.000000	1.37223e-05	180.000000	1.36408e-05	180.000000	1.37374e-05	180.000000	5.21935e-09	
185.000000	1.10238e-05	185.000000	1.34961e-05	185.000000	1.34758e-05	185.000000	1.33942e-05	185.000000	1.3491e-05	185.000000	5.0896e-09	
190.000000	1.0839e-05	190.000000	1.32622e-05	190.000000	1.32418e-05	190.000000	1.31601e-05	190.000000	1.32572e-05	190.000000	4.96639e-09	
195.000000	1.0663e-05	195.000000	1.30398e-05	195.000000	1.30195e-05	195.000000	1.29377e-05	195.000000	1.3035e-05	195.000000	4.84923e-09	
200.000000	1.04953e-05	200.000000	1.28282e-05	200.000000	1.28079e-05	200.000000	1.27261e-05	200.000000	1.28234e-05	200.000000	4.73767e-09	
210.000000	1.01825e-05	210.000000	1.24341e-05	210.000000	1.24127e-05	210.000000	1.23322e-05	210.000000	1.24296e-05	210.000000	4.52981e-09	
220.000000	9.89659e-06	220.000000	1.20748e-05	220.000000	1.20534e-05	220.000000	1.19732e-05	220.000000	1.20705e-05	220.000000	4.34007e-09	
230.000000	9.63414e-06	230.000000	1.17458e-05	230.000000	1.17248e-05	230.000000	1.16446e-05	230.000000	1.17416e-05	230.000000	4.16614e-09	
240.000000	9.39238e-06	240.000000	1.14434e-05	240.000000	1.14231e-05	240.000000	1.13429e-05	240.000000	1.14394e-05	240.000000	4.0061e-09	
250.000000	9.16895e-06	250.000000	1.11646e-05	250.000000	1.11442e-05	250.000000	1.10648e-05	250.000000	1.11607e-05	250.000000	3.85833e-09	
260.000000	8.96184e-06	260.000000	1.09067e-05	260.000000	1.08862e-05	260.000000	1.08077e-05	260.000000	1.0903e-05	260.000000	3.72146e-09	
270.000000	8.76932e-06	270.000000	1.06675e-05	270.000000	1.0648e-05	270.000000	1.05694e-05	270.000000	1.06639e-05	270.000000	3.59431e-09	
280.000000	8.58989e-06	280.000000	1.0445e-05	280.000000	1.04264e-05	280.000000	1.03479e-05	280.000000	1.04415e-05	280.000000	3.47586e-09	
290.000000	8.42227e-06	290.000000	1.02376e-05	290.000000	1.0219e-05	290.000000	1.01415e-05	290.000000	1.02342e-05	290.000000	3.36525e-09	
300.000000	8.26534e-06	300.000000	1.00438e-05	300.000000	1.00258e-05	300.000000	9.94877e-06	300.000000	1.00405e-05	300.000000	3.26171e-09	
310.000000	8.11811e-06	310.000000	9.8623e-06	310.000000	9.84532e-06	310.000000	9.76843e-06	310.000000	9.85913e-06	310.000000	3.16457e-09	
320.000000	7.97971e-06	320.000000	9.69202e-06	320.000000	9.67533e-06	320.000000	9.59934e-06	320.000000	9.68895e-06	320.000000	3.07326e-09	
330.000000	7.84938e-06	330.000000	9.53197e-06	330.000000	9.51601e-06	330.000000	9.4405e-06	330.000000	9.52898e-06	330.000000	2.98726e-09	
340.000000	7.72644e-06	340.000000	9.38126e-06	340.000000	9.36658e-06	340.000000	9.29103e-06	340.000000	9.37835e-06	340.000000	2.9061e-09	
